,lat,long,satellite,time_utc,date,source,provinsi,kab_kota,kec2006,desaa2006,nama_kaw
423,1.7781200000000001,99.1837,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA UTARA,TAPANULI UTARA,PAHAE JAE,LOBU SIHIM,
424,1.31187,99.9448,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,HADUNGDUNG AEK RAMPAH,
426,1.0803399999999999,100.305,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,RIAU,ROKAN HULU,KECAMATAN TAMBUSAI,TAMBUSAI TENGAH,
427,0.9287290000000001,99.7953,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSA,BATU GAJAH,
428,0.614867,100.073,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA BARAT,KOTA PASAMAN,RAO,LANGUANG SEPAKAT,
429,-0.964623,101.90100000000001,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,JAMBI,TEBO,VII KOTO,KUAMANG,
432,0.991441,102.005,LPN-NPP,18:36:46 PM,2016-07-08,LAPAN,RIAU,SIAK,KECAMATAN BUNGA RAYA,TELUK MESJID,
433,-0.13616199999999998,101.68700000000001,LPN-NPP,18:36:46 PM,2016-07-08,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
439,2.0964099999999997,100.537,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
441,2.10307,100.536,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
442,2.20965,101.022,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN SINABOI,BAGAN TIMUR,
443,2.2017700000000002,100.87899999999999,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO,BAGAN TIMUR,
444,1.52934,99.3377,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,PADANG SIDEMPUAN TIMUR,TABUSIRA,
445,1.3195299999999999,100.764,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SIARANG ARANG,
446,1.61638,100.89,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,BANGKO SEMPURNA,
447,1.2538200000000002,100.73100000000001,LPN-NPP,06:37:05 AM,2016-07-11,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
448,-1.90362,102.06700000000001,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,JAMBI,MERANGIN,TABIR ULU,TANJUNG PUTUS,
449,-4.4069199999999995,104.98,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,LAMPUNG,WAYKANAN,PAKUAN RATU,PAKUAN RATU,
450,-0.220085,101.876,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
451,0.5686720000000001,100.125,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,SUMATERA BARAT,KOTA PASAMAN,RAO,LANGUANG SEPAKAT,
452,0.492414,100.619,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,RIAU,ROKAN HULU,KECAMATAN TANDUN,BONO TAPUNG,HL. BUKIT SULIGI
453,1.0689600000000001,99.3453,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,BATANG ANGKOLA,TANJUNG MEDAN,
454,1.15865,99.8633,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,HUTA NOPAN,
455,2.09797,100.539,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
456,1.1181299999999998,99.8197,LPN-NPP,06:16:46 AM,2016-07-12,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BULU SONIK,
457,0.9271969999999999,99.7856,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,GUNUNG BARANI,
460,0.6743239999999999,101.28399999999999,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,RIAU,KAMPAR,KECAMATAN TAPUNG HILIR,KOTA GARO,
461,1.9875200000000002,100.932,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BATU HAMPAR,SUNGAI SIALANG,
462,-2.41435,103.227,LPN-NPP,06:10:22 AM,2016-07-07,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BATANGHARI LEKO,SAKO SUBAN,
471,-2.98672,103.303,LPN-NPP,05:38:55 AM,2016-07-14,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA KELINGI,MUARA KELINGI,
476,-2.75407,103.54700000000001,LPN-NPP,06:24:33 AM,2016-07-17,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,SUGI RAYA,
480,-3.21405,104.12100000000001,LPN-NPP,06:04:14 AM,2016-07-18,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,ABAB,BETUNG BARAT,
481,-3.2170099999999997,103.31,LPN-NPP,06:04:14 AM,2016-07-18,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA KELINGI,BINJAI,
482,-0.885972,101.62700000000001,LPN-NPP,06:30:43 AM,2016-07-06,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,PANGKALAN,
495,1.34796,99.4222,LPN-NPP,06:10:36 AM,2016-07-23,LAPAN,SUMATERA UTARA,PADANG LAWAS UTARA,BATANG ONANG,MORANG,
496,1.34019,99.4327,LPN-NPP,06:10:36 AM,2016-07-23,LAPAN,SUMATERA UTARA,PADANG LAWAS UTARA,BATANG ONANG,MORANG,
497,-0.9068290000000001,100.90299999999999,LPN-NPP,06:10:36 AM,2016-07-23,LAPAN,SUMATERA BARAT,SOLOK,TIGO LURAH BAJANJANG,TAMPAK KUDO,
499,-2.56255,103.374,LPN-NPP,17:57:56 PM,2016-08-11,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,SRI MULYO,
519,-2.81005,104.12200000000001,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SUNGAI LILIN,UPT I SP2 BANDAR TENGGULANG,
520,-2.73621,103.713,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,KARANG RINGIN I,
521,-2.4988200000000003,101.339,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,BENGKULU,MUKO-MUKO,TERAS TERUNJAM,PONDOK BARU,
522,-2.20905,102.57,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,JAMBI,SAROLANGUN,SAROLANGUN,TANJUNG,
523,-2.26436,102.77600000000001,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,JAMBI,SAROLANGUN,PAUH,LUBUK NAPAL,
524,-3.1976400000000003,102.751,LPN-NPP,06:17:00 AM,2016-07-28,LAPAN,SUMATERA SELATAN,MUSIRAWAS,BATU KUNING/LAKITAN ULU,TABA REMANIK,
525,2.0599,98.4274,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,SUMATERA UTARA,TAPANULI TENGAH,BARUS,GABUNGAN HASANG,
528,-2.83547,101.556,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN,
529,-2.74749,101.427,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,BENGKULU,MUKO-MUKO,PONDOK SUGUH,BUNGA TANJUNG,
530,-2.83449,101.56299999999999,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,BENGKULU,MUKO-MUKO,PUTRI HIJAU,HUTAN,
531,-2.74848,101.42,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,BENGKULU,MUKO-MUKO,PONDOK SUGUH,BUNGA TANJUNG,
532,-2.85988,103.215,LPN-NPP,05:58:04 AM,2016-07-29,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA LAKITAN,LUBUK PANDAN,
533,3.16948,98.3964,LPN-NPP,18:43:21 PM,2016-07-29,LAPAN,SUMATERA UTARA,KARO,SIMPANG EMPAT,BEKERAH,
549,-2.1025099999999997,104.241,LPN-NPP,06:43:43 AM,2016-08-01,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BAYUNG LENCIR,MUARA MERANG,
550,-4.85772,105.111,LPN-NPP,06:23:23 AM,2016-08-02,LAPAN,LAMPUNG,LAMPUNG TENGAH,WAY PENGUBUAN,LEMPUYANG BANDAR,
551,-3.1467099999999997,104.714,LPN-NPP,06:23:23 AM,2016-08-02,LAPAN,SUMATERA SELATAN,OGAN ILIR,PEMULUTAN,SUKA RAMI,
552,0.6372329999999999,100.04799999999999,LPN-NPP,06:23:23 AM,2016-08-02,LAPAN,SUMATERA BARAT,KOTA PASAMAN,RAO,LANGUANG SAIYO,
553,-3.742,105.15700000000001,LPN-NPP,06:23:23 AM,2016-08-02,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,MESUJI,KERTA MUKTI,
555,1.3116,99.9236,LPN-NPP,18:31:48 PM,2016-07-03,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,PARAN TONGA AN,
556,5.59711,95.6307,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,ACEH,ACEH BESAR,MESJID RAYA,MEUNASAH MON,
557,2.69658,98.8047,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA UTARA,SAMOSIR,SIMANINDO,MARTOBA,
558,2.68776,98.8166,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA UTARA,SAMOSIR,SIMANINDO,MARTOBA,
559,-4.05704,103.90100000000001,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU,PENGANDONAN,KESAMBI RATA,
563,-4.44149,105.77,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,LAMPUNG,TULANGBAWANG,GEDUNG MENENG,BRATASENA ADIWARNA,
566,-3.17995,104.12100000000001,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,ABAB,KARANG AGUNG,
567,-3.88107,104.139,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,MUARAENIM,LUBAI,PRABU MENANG,
568,-4.11382,103.78399999999999,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU,ULU OGAN,GUNUNG TIGA,
570,-4.10843,103.78299999999999,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU,ULU OGAN,ULAK LEBAR,
571,-3.77469,104.245,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,MUARAENIM,LUBAI,AUR,
572,-4.0304199999999994,103.854,LPN-NPP,06:04:28 AM,2016-08-03,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU,PENGANDONAN,TANJUNG PURA,
577,-4.30119,104.771,LPN-NPP,18:30:50 PM,2016-08-04,LAPAN,LAMPUNG,WAYKANAN,PAKUAN RATU,PAKUAN RATU,
578,-0.177534,101.914,LPN-NPP,05:45:03 AM,2016-07-03,LAPAN,RIAU,PELALAWAN,KECAMATAN UKUI,LUBUK KEMBANG BUNGA,TN TESSO NILO
587,-4.79392,105.75299999999999,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,LAMPUNG,LAMPUNG TIMUR,PENENGAHAN,HUTAN,TN WAY KAMBAS
588,-4.44667,105.662,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,LAMPUNG,TULANGBAWANG,GEDUNG MENENG,BRATASENA MANDIRI,
589,1.1231,99.8195,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
591,1.13525,99.851,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
592,1.10065,99.8645,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PANCAUKA,
593,1.1365100000000001,99.8591,LPN-NPP,06:50:06 AM,2016-08-06,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
595,1.57366,101.488,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN BUKIT KAPUR,BUKIT DATUK,
596,1.57474,101.495,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN BUKIT KAPUR,BUKIT DATUK,
597,3.9732199999999995,97.4471,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,ACEH,GAYOLUES,PINDING,GAJAH,
599,-3.5276099999999997,103.07799999999999,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,TG NING SIMPANG,
600,-3.48567,103.302,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,SUMATERA SELATAN,MUSIRAWAS,BTS ULU ( CECAR ),SUNGAI BUNUT,
605,1.43659,100.84200000000001,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,SEKELADI,
615,1.3404399999999999,100.65700000000001,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PUJUD,AIR HITAM,
616,1.43766,100.84899999999999,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,ROKAN HILIR,KECAMATAN TANAH PUTIH,SEKELADI,
617,1.3183200000000002,100.774,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PUJUD,SIARANG ARANG,
619,1.71964,101.28200000000001,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
620,1.72747,101.288,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
621,1.3917700000000002,99.9206,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,BULU CINA,
622,1.7139799999999998,101.29,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
623,1.5668799999999998,101.48899999999999,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN BUKIT KAPUR,BUKIT DATUK,
624,1.72072,101.289,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
625,1.7218,101.296,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,LUBUK GAUNG,
626,1.7836,101.493,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,BENGKALIS,KECAMATAN RUPAT,TANJUNG KAPAL,
628,1.77384,101.50200000000001,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,BENGKALIS,KECAMATAN RUPAT,TANJUNG KAPAL,
634,1.43172,101.385,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,RIAU,BENGKALIS,KECAMATAN MANDAU,GURUN PANJANG,
637,-3.5264599999999997,103.085,LPN-NPP,06:37:34 AM,2016-08-12,LAPAN,SUMATERA SELATAN,EMPAT LAWANG,TEBING TINGGI,TG NING SIMPANG,
640,-0.8808389999999999,101.63,LPN-NPP,06:03:58 AM,2016-07-02,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,PANGKALAN,
641,1.84863,99.4864,LPN-NPP,06:03:58 AM,2016-07-02,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,SAIPAR DOLOK HOLE,SIGORDANG LOMBANG,
642,2.05627,99.3135,LPN-NPP,06:03:58 AM,2016-07-02,LAPAN,SUMATERA UTARA,TAPANULI UTARA,GAROGA,PADANG SIANDOMANG,
643,-0.8717590000000001,101.62799999999999,LPN-NPP,06:03:58 AM,2016-07-02,LAPAN,SUMATERA BARAT,DHARMASRAYA,KUANTAN MUDIK,PANGKALAN,
646,-3.37225,103.99799999999999,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,TALANG UBI,TALANG BULANG,
647,0.414329,100.17200000000001,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA BARAT,KOTA PASAMAN,MAPAT TUNGGUL,MUARO SUNGAI LOLO,
648,1.07846,99.8822,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSA,HURUNG JILOK,
649,-3.30905,103.08200000000001,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA BELITI,BATU BANDUNG,
650,-3.00486,103.875,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SEKAYU,BAILANGU,
651,-0.185875,101.70299999999999,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
652,-0.12961199999999998,101.71600000000001,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
653,1.1717899999999999,99.8756,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PAGARAN JAE BATU,
654,1.1275700000000002,99.8375,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BATANG BULU TANGGAL,
655,1.1247200000000002,99.6793,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,TAPIAN NAULI,
656,1.1274600000000001,99.6786,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,TARINGGONAN,
657,1.17292,99.8829,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,BONAL,
658,1.23809,100.081,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSA,UJUNG BATU IV,
659,1.2268299999999999,99.7316,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,LIMBONG,
660,-2.55369,103.027,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RAWAS ILIR,BERINGIN SAKTI,
661,1.11032,99.5676,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,SOSOPAN,SIUNDOL JAE,SM BARUMUN
662,1.33518,100.584,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PUJUD,TANJUNG MEDAN,
663,-2.05788,101.882,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,JAMBI,MERANGIN,SUNGAI MANAU,SUNGAI JERING,
664,0.5138729999999999,100.208,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA BARAT,KOTA PASAMAN,MAPAT TUNGGUL,KAMPUANG PARIK SILAYANG,
665,0.41326,100.165,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA BARAT,KOTA PASAMAN,MAPAT TUNGGUL,MUARO SUNGAI LOLO,
666,-0.218271,101.709,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
667,-0.19170399999999999,101.705,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
669,-0.9022,101.97,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,JAMBI,TEBO,VII KOTO,MALAKO KECIL,
670,1.8133599999999999,99.5542,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,SAIPAR DOLOK HOLE,SIPANGE,
671,1.6591799999999999,99.53,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS UTARA,SAIPAR DOLOK HOLE,TANO HUDON JULU,
672,1.8920400000000002,100.82700000000001,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,TELUK BANO II,
673,1.9120099999999998,100.824,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,SUAK TEMENGGUNG,
674,2.1127,98.91799999999999,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,TAPANULI UTARA,PAGARAN,SIBARAGAS,
675,2.4297,100.32,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,TELUK PULAI,
676,1.6305100000000001,100.75299999999999,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,BALAM SEMPURNA,
677,1.23367,99.7305,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,SIRAISAN,
678,1.8909900000000002,100.82,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN BANGKO PUSAKO,TELUK BANO II,
679,2.38349,100.321,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,TELUK PULAI,
680,2.2842599999999997,100.336,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN PASIR LIMAU KAPAS,PASIR LIMAU KAPAS,
681,2.59855,100.055,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,LABUHANBATU,KUALUH HILIR,TELUK PIAI,
682,2.5636799999999997,100.083,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,LABUHANBATU,PANAI HILIR,SEI PENGGANTUNGAN,
683,2.23044,101.051,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,DUMAI,KECAMATAN SUNGAI SEMBILAN,BAGAN JAWA,
684,1.32697,99.9563,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,SAYUR MAHINCAT,
685,1.8708099999999999,99.4081,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,SUMATERA UTARA,TAPANULI SELATAN,SAIPAR DOLOK HOLE,PASAR SIMANGAMBAT,
686,2.0775200000000003,100.53399999999999,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
687,2.01011,100.45100000000001,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,SUNGAI SIGAJAH,
688,2.07858,100.541,LPN-NPP,06:29:45 AM,2016-08-07,LAPAN,RIAU,ROKAN HILIR,KECAMATAN KUBU,TELUK PIYAI,
690,1.33435,99.9219,LPN-NPP,06:43:15 AM,2016-06-30,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN TENGAH,JANJI MARIA,
691,-2.5883700000000003,103.296,LPN-NPP,06:05:10 AM,2016-06-16,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RAWAS ILIR,AIR BENING,
693,-2.65815,102.764,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RAWAS ULU,LESUNG BATU MUDA,
695,-2.5817099999999997,103.27799999999999,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIRAWAS,RAWAS ILIR,AIR BENING,
699,1.7774400000000001,101.495,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,RIAU,BENGKALIS,KECAMATAN RUPAT,TANJUNG KAPAL,
700,-3.17167,103.096,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA KELINGI,PETUNANG,
701,-4.1542900000000005,104.15799999999999,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,OGAN KOMERING ULU,BATU RAJA BARAT,BATU PUTIH,
702,-3.01038,103.87100000000001,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SEKAYU,BAILANGU,
703,-3.3426,103.07700000000001,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA BELITI,LUBUK BESAR,
704,-0.135411,101.73299999999999,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,RIAU,PELALAWAN,KECAMATAN PANGKALAN KURAS,SEGATI,TN TESSO NILO
705,1.1643299999999999,99.8704,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PAGARAN JAE BATU,
706,-3.01775,103.87200000000001,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,SEKAYU,BAILANGU,
707,1.16572,99.8792,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA UTARA,PADANG LAWAS,BARUMUN,PAGARAN JAE BATU,
708,-0.965457,102.212,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,JAMBI,TEBO,VII KOTO,BALAI RAJO,
709,-0.9680610000000001,102.21,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,JAMBI,TEBO,VII KOTO,BALAI RAJO,
711,-3.3722,104.01799999999999,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,TALANG UBI,BENUANG,
712,-3.5426900000000003,102.11,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,BENGKULU,BENGKULU UTARA,AIR BESI,TALANG LEMBAK,
713,-2.86485,103.19200000000001,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MEGANG SAKTI,MUARA MEGANG,
717,-2.53347,103.447,LPN-NPP,06:10:49 AM,2016-08-08,LAPAN,SUMATERA SELATAN,MUSIBANYUASIN,BABAT TOMAN,SRI MULYO,
