Lat,Long,Satellite,Time_UTC,Date,Source,PROVINSI,KAB_KOTA,kec2006,desaa2006,nama_kaw
-2.65732,110.326,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KANAN,CA MUARA KENDAWANGAN
-2.5891,111.147,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,PADANG,
-2.59578,111.148,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,PUDU,
-2.48118,111.237,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,PADANG,
-2.93554,107.969,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BELITUNG TIMUR,DENDANG,JANGKANG,
-2.35154,112.936,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,KOTA BESI,CAMBA,
-2.46991,110.505,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,BANGKAL SERAI,CA MUARA KENDAWANGAN
-2.60713,111.028,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MANIS MATA,SUKA RAMAI,
-3.35061,105.199,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
-2.49451,111.239,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,PADANG,
-3.44295,105.103,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,TANJUNG MAKMUR,
-3.47228,105.098,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
-2.61128,110.681,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,AIR HITAM BESAR,
-2.61021,110.688,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,AIR HITAM BESAR,
-3.34923,105.209,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
-3.34785,105.218,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
-3.34648,105.228,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
-2.47127,111.655,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT SELATAN,BARU,
-2.19542,113.46,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KATINGAN,KAMIPANG,BAUN BANGO,
-2.58844,111.061,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MANIS MATA,SUKA RAMAI,
-2.18863,113.459,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KATINGAN,KAMIPANG,ASEM KUMBANG,
-2.5895,111.054,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MANIS MATA,SUKA RAMAI,
-3.36256,105.373,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
-3.35479,105.362,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
-3.37412,105.232,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PEDAMARAN,KAYU LABU,
-2.57017,110.328,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KANAN,CA MUARA KENDAWANGAN
-2.56336,110.327,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KANAN,CA MUARA KENDAWANGAN
-3.34001,105.208,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,SUNGAI BUNGIN,
-2.47451,111.236,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,SUKAMARA,PADANG,
-2.57588,110.336,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KANAN,CA MUARA KENDAWANGAN
-2.46175,110.65,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,BANGKAL SERAI,
-2.88874,108.233,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BELITUNG TIMUR,,,
-3.36392,105.364,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
-2.08129,113.155,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,CEMPAGA,LUBUK RANGGAN,
-3.27788,105.344,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,PULU BERUANG,
-2.9181,106.391,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BANGKA SELATAN,TOBOALI,SERDANG,
-1.56646,116.304,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TIMUR,PASIR,LONG KALI,LONG KALI,
-2.33488,111.442,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,KOTAWARINGIN LAMA,RIAM DURIAN,
-2.28897,110.226,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.21569,110.62,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MARAU,KARYA BARU,
-2.31052,110.221,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.24021,110.411,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,PANGKALAN BATU,
-2.33889,110.218,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.25298,110.28,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.61595,107.994,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BELITUNG TIMUR,KELAPA KAMPIT,BUDING,
-2.60772,107.697,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BELITUNG,SIJUK,TANJUNG BINGA,
-2.24618,110.279,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.40277,110.235,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.40488,110.451,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KANAN,CA MUARA KENDAWANGAN
-3.40781,103.55,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,MUSIRAWAS,MUARA LAKITAN,BUMI MAKMUR,
-3.27876,104.954,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,PAMPANGAN,ULAK KEMANG,
-2.39485,110.242,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.39595,110.235,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.34662,110.331,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,BANJAR SARI,
-2.35125,110.347,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,BANJAR SARI,
-2.28787,110.233,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.91923,106.383,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BANGKA SELATAN,TOBOALI,SERDANG,
-2.40167,110.243,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-3.11018,105.313,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,TULUNG SELAPAN,JERAMBAH RENGAS,
-2.18833,110.27,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.17583,110.261,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.18372,110.254,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.13879,110.688,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MARAU,SUKARIA,
-2.19512,110.271,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.14336,110.703,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MARAU,SUKARIA,
-2.11307,110.355,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.18482,110.247,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.18152,110.269,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-1.91861,112.624,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,PARENGGEAN,BARUNANG MIRI,
-2.80301,106.124,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BANGKA SELATAN,PAYUNG,BATU BETUMPANG,
-2.25407,110.273,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,KENDAWANGAN,KENDAWANGAN KIRI,
-2.18723,110.277,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.11734,110.207,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.04072,111.155,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,SUKAMARA,BALAI RIAM,SEMANTUN,
-2.11415,110.348,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.13096,110.328,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.05593,110.383,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.12622,110.148,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.12511,110.156,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI NANJUNG,
-2.06947,110.385,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.56161,106.738,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BANGKA TENGAH,KOBA,BATU BERIGA,
-1.52703,114.426,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KAPUAS,TIMPAH,TIMPAH,
-2.07869,110.186,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.05569,110.339,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-3.02433,104.04,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,PENUKAL ABAB LEMATANG ILIR,PENUKAL UTARA,TELUK KIJING II,
-2.03672,110.187,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01422,110.384,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.05242,110.36,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.02099,110.385,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.05701,110.376,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.07056,110.378,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01869,110.192,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01536,110.213,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-1.98576,110.179,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PEMATANG GADUNG,
-8.17698,113.34,LPN-NPP,05:57:02 AM,20190919,LAPAN,JAWA TIMUR,LUMAJANG,,,
-2.72573,105.197,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,TIRTO RAHARJO,SM PADANG SUGIHAN
-1.97675,110.193,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PEMATANG GADUNG,
-2.73488,105.199,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,BANYUASIN,MUARA PADANG,TIRTO RAHARJO,SM PADANG SUGIHAN
-1.99385,110.218,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01299,110.183,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01188,110.191,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.01979,110.184,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.06029,110.354,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-1.98705,110.217,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PEMATANG GADUNG,
-1.89674,110.144,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-2.48482,106.265,LPN-NPP,05:58:28 AM,20190919,LAPAN,BANGKA BELITUNG,BANGKA TENGAH,KOBA,GUNTUNG,
-2.02217,110.214,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,PESAGUAN KANAN,
-2.69255,105.296,LPN-NPP,05:58:28 AM,20190919,LAPAN,SUMATERA SELATAN,OGAN KOMERING ILIR,AIR SUGIHAN,TIMBUL HARJO,
-1.84394,110.708,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,MAHAWA,
-1.87231,110.259,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI BESAR,
-1.83536,110.32,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.86663,110.251,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.8183,110.296,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.86443,110.265,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.88092,110.157,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.84782,110.329,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI BESAR,
-1.86793,110.288,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI BESAR,
-1.82724,110.282,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.82616,110.289,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.83646,110.313,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.81694,110.258,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,SUNGAI PELANG,
-1.74941,110.129,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KIRI,
-1.78659,110.067,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KANAN,
-1.83823,110.023,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,MULIA BARU,
-1.74041,110.143,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.73603,110.172,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.7336,110.142,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72052,110.229,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.73931,110.15,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.75028,110.077,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KIRI,
-1.74283,110.173,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.64763,110.269,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,ULAK MEDANG,
-1.69721,110.292,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-1.71999,110.14,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72789,110.133,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KIRI,
-1.7268,110.141,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72924,110.171,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72161,110.221,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.68211,110.392,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,TUMBANG TITI,PEBIHINGAN,
-1.28987,112.807,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN TENGAH,KATINGAN,MARIKIT,TUMBANG DAKEI,
-1.6905,110.261,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.70397,110.293,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-1.7325,110.149,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72296,110.259,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-1.68372,110.26,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.7257,110.148,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.72404,110.251,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-8.17805,113.333,LPN-NPP,05:57:02 AM,20190919,LAPAN,JAWA TIMUR,LUMAJANG,,,
-1.75819,110.071,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KANAN,
-1.7571,110.078,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KIRI,
-1.58812,110.48,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,LEMBAH HIJAU II,
-1.58704,110.487,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,LEMBAH HIJAU II,
-1.5927,110.495,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,SUNGAI KELIK,
-1.66339,110.257,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG PURA,
-1.64654,110.276,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,ULAK MEDANG,
-1.68261,110.267,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-1.58891,110.429,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,LEMBAH HIJAU II,
-1.7628,110.086,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,SUNGAI AWAN KIRI,
-0.82903,110.902,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,SANDAI,SENDURUHAN,
-1.59565,110.43,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,LEMBAH HIJAU II,
-1.58597,110.494,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,SUNGAI KELIK,
-1.69828,110.284,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR SELATAN,NEGERI BARU,
-1.48444,110.148,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,KUALA TOLAK,
-1.58109,110.435,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,LEMBAH HIJAU II,
-1.43931,110.399,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,NANGA TAYAP,PANGKALAN TELOK,
-1.51295,110.263,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,ULAK MEDANG,
-1.44871,110.246,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,LAMAN SATONG,
-1.1642,110.032,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KAYONG UTARA,SUKADANA,BENAWAI AGUNG,TN GUNUNG PALUNG
-1.54595,110.09,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,TANJUNG BAIK BUDI,
-1.49642,110.142,LPN-NPP,05:58:28 AM,20190919,LAPAN,KALIMANTAN BARAT,KETAPANG,MATAN HILIR UTARA,KUALA TOLAK,
